case,geometry,test_id,label,source,confidence,bilinear_r2,tail_curvature,break_fraction,independent
Case3,6x8,6x8_088,3,curve_classifier_pseudo_label,0.47833333333333333,0.9942502721665712,0.2016874501618036,0.2057942057942058,2
Case3,6x8,6x8_089,3,curve_classifier_pseudo_label,0.5416666666666666,0.9945362044807112,0.17673284304107076,0.24775224775224775,2
Case3,6x8,6x8_090,2,curve_classifier_pseudo_label,0.7583333333333333,0.9962033775617944,0.1821851243346867,0.1878121878121878,2
Case3,6x8,6x8_091,3,curve_classifier_pseudo_label,0.68,0.9951098672879877,0.1623203617321428,0.27672327672327673,2
Case3,6x8,6x8_092,1,curve_classifier_pseudo_label,0.47,0.999057541858988,0.11340493626966534,0.26573426573426573,2
Case3,6x8,6x8_093,1,curve_classifier_pseudo_label,0.8166666666666667,0.9998679976514684,0.04762581890129175,0.3126873126873127,1
Case3,6x8,6x8_094,1,curve_classifier_pseudo_label,0.98,0.9997957932067841,0.04202857725853904,0.36563436563436563,1
Case3,6x8,6x8_095,2,curve_classifier_pseudo_label,0.7133333333333334,0.9970020575110741,0.17274133621007734,0.18081918081918083,2
Case3,6x8,6x8_096,1,curve_classifier_pseudo_label,0.8566666666666667,0.9995714007564382,0.06681296278112593,0.2787212787212787,1
Case3,6x8,6x8_097,2,curve_classifier_pseudo_label,0.625,0.9957960926426858,0.19077308412135416,0.18681318681318682,2
Case3,6x8,6x8_098,3,curve_classifier_pseudo_label,0.765,0.9954080489890117,0.16068473158724242,0.2857142857142857,2
Case3,6x8,6x8_099,2,curve_classifier_pseudo_label,0.515,0.9980001041278806,0.14653500460302477,0.2037962037962038,2
Case3,6x8,6x8_100,1,curve_classifier_pseudo_label,0.8866666666666667,0.9998606946818964,0.054470769584110026,0.4115884115884116,1
Case3,6x8,6x8_101,2,curve_classifier_pseudo_label,0.61,0.9954119434825476,0.1717311453129558,0.23476523476523475,2
Case3,6x8,6x8_102,2,curve_classifier_pseudo_label,0.7433333333333333,0.996007800456216,0.17842914981903907,0.2037962037962038,2
Case3,6x8,6x8_103,2,curve_classifier_pseudo_label,0.6883333333333334,0.9959093042830091,0.15919808822482745,0.2517482517482518,2
Case3,6x8,6x8_104,2,curve_classifier_pseudo_label,0.5166666666666667,0.9960335493688662,0.15397598617675975,0.3176823176823177,2
Case3,6x8,6x8_105,1,curve_classifier_pseudo_label,0.68,0.9997746792199292,0.05871779568559695,0.23776223776223776,1
Case3,6x8,6x8_106,2,curve_classifier_pseudo_label,0.54,0.9952707275230596,0.16537275666878354,0.25774225774225773,2
Case3,6x8,6x8_107,2,curve_classifier_pseudo_label,0.6666666666666666,0.9960893608946649,0.1510193556207331,0.27672327672327673,2
Case3,6x8,6x8_108,1,curve_classifier_pseudo_label,0.5883333333333334,0.9988731728108847,0.11376099449556748,0.2917082917082917,2
Case3,6x8,6x8_109,2,curve_classifier_pseudo_label,0.74,0.9958862478485311,0.16353591790492683,0.24075924075924077,2
Case3,6x8,6x8_110,2,curve_classifier_pseudo_label,0.5733333333333334,0.995777954571877,0.15795206624685204,0.2677322677322677,2
Case3,6x8,6x8_111,2,curve_classifier_pseudo_label,0.7233333333333334,0.9961145018100752,0.14860342504753662,0.3156843156843157,2
Case3,6x8,6x8_112,3,curve_classifier_pseudo_label,0.8583333333333333,0.9949887438002281,0.1753463154016912,0.2997002997002997,2
Case3,6x8,6x8_113,3,curve_classifier_pseudo_label,0.7533333333333333,0.9953932560238304,0.16058668439606294,0.28771228771228774,2
Case3,6x8,6x8_114,2,curve_classifier_pseudo_label,0.665,0.9974447816589035,0.16302248151151,0.18681318681318682,2
Case3,6x8,6x8_115,2,curve_classifier_pseudo_label,0.8216666666666667,0.9959337449101104,0.17349245179816233,0.21578421578421578,2
Case3,6x8,6x8_116,2,curve_classifier_pseudo_label,0.72,0.9961169553207064,0.14549013710629743,0.2987012987012987,2
Case3,6x8,6x8_117,2,curve_classifier_pseudo_label,0.725,0.9969847436101207,0.1740456442187945,0.17882117882117882,2
Case3,6x8,6x8_118,1,curve_classifier_pseudo_label,0.845,0.9995992289295044,0.06840176307934978,0.2777222777222777,1
Case3,6x8,6x8_119,3,curve_classifier_pseudo_label,0.8133333333333334,0.995109228243035,0.16240195974766483,0.28771228771228774,2
Case3,6x8,6x8_120,2,curve_classifier_pseudo_label,0.69,0.9965870164103381,0.17981988694784712,0.18081918081918083,2
Case3,6x8,6x8_121,2,curve_classifier_pseudo_label,0.6433333333333333,0.995497098627217,0.16904516154515875,0.23876123876123875,2
Case3,6x8,6x8_122,2,curve_classifier_pseudo_label,0.76,0.9958919059769722,0.1685455206079025,0.22877122877122877,2
Case3,6x8,6x8_123,2,curve_classifier_pseudo_label,0.6183333333333333,0.9960893991448537,0.15184781150239382,0.3006993006993007,2
Case3,6x8,6x8_124,1,curve_classifier_pseudo_label,0.48,0.9987483140238711,0.11893575661725192,0.26873126873126874,2
Case3,6x8,6x8_125,2,curve_classifier_pseudo_label,0.7866666666666666,0.996122308321519,0.15080659133436472,0.2907092907092907,2
Case3,6x8,6x8_126,3,curve_classifier_pseudo_label,0.815,0.994877769443292,0.18060945098161185,0.3026973026973027,2
Case3,6x8,6x8_127,1,curve_classifier_pseudo_label,0.895,0.9998682162246708,0.04659415031106199,0.33766233766233766,1
Case3,6x8,6x8_128,1,curve_classifier_pseudo_label,0.9366666666666666,0.9998660425527448,0.05172174691775173,0.39760239760239763,1
Case3,6x8,6x8_129,3,curve_classifier_pseudo_label,0.8583333333333333,0.9950137602209914,0.16804591057819132,0.2957042957042957,2
Case3,6x8,6x8_130,2,curve_classifier_pseudo_label,0.6883333333333334,0.995806296985812,0.16127216737994451,0.24975024975024976,2
Case3,6x8,6x8_131,1,curve_classifier_pseudo_label,0.5266666666666666,0.9991315796056501,0.10310370353423368,0.3226773226773227,1
Case3,6x8,6x8_132,2,curve_classifier_pseudo_label,0.5066666666666667,0.9984025242914109,0.14081598368740994,0.21978021978021978,2
Case3,6x8,6x8_133,2,curve_classifier_pseudo_label,0.5016666666666667,0.9946338132660485,0.1935132303021991,0.21178821178821178,2
Case3,6x8,6x8_134,2,curve_classifier_pseudo_label,0.5483333333333333,0.9985761801527452,0.12532507867827714,0.24875124875124874,2
Case3,6x8,6x8_135,2,curve_classifier_pseudo_label,0.5816666666666667,0.9980921968717787,0.14341307183922508,0.2097902097902098,2
Case3,6x8,6x8_136,2,curve_classifier_pseudo_label,0.7266666666666667,0.9960714275248382,0.15148816538512208,0.27472527472527475,2
Case3,6x8,6x8_137,1,curve_classifier_pseudo_label,0.9583333333333334,0.9993697167248371,0.09321495653550496,0.42957042957042957,1
Case3,6x8,6x8_138,2,curve_classifier_pseudo_label,0.725,0.9964447891172741,0.18157568256552908,0.18281718281718282,2
Case3,6x8,6x8_139,2,curve_classifier_pseudo_label,0.5433333333333333,0.9985458987612426,0.1263939637921935,0.24975024975024976,2
Case3,6x8,6x8_140,3,curve_classifier_pseudo_label,0.9133333333333333,0.9860887895494393,0.3471429893519245,0.08091908091908091,3
Case3,6x8,6x8_141,1,curve_classifier_pseudo_label,0.505,0.9988775902472713,0.11214146942118787,0.3016983016983017,2
Case3,6x8,6x8_142,2,curve_classifier_pseudo_label,0.645,0.9957879054085519,0.16014165744992326,0.2547452547452547,2
Case3,6x8,6x8_143,2,curve_classifier_pseudo_label,0.495,0.9984541319793571,0.1385320644640334,0.22577422577422576,2
Case3,6x8,6x8_144,2,curve_classifier_pseudo_label,0.58,0.9978721572199902,0.15102088595928342,0.19880119880119881,2
Case3,6x8,6x8_145,2,curve_classifier_pseudo_label,0.485,0.9954810111313429,0.21432014058325652,0.16283716283716285,3
Case3,6x8,6x8_146,2,curve_classifier_pseudo_label,0.5966666666666667,0.9966389970181649,0.18479030827931964,0.18281718281718282,2
Case3,6x8,6x8_147,2,curve_classifier_pseudo_label,0.6566666666666666,0.9958898975774256,0.18919710792135902,0.18581418581418582,2
Case3,6x8,6x8_148,1,curve_classifier_pseudo_label,0.6933333333333334,0.9992113995133706,0.10015285089762571,0.3546453546453546,1
Case3,6x8,6x8_149,2,curve_classifier_pseudo_label,0.7316666666666667,0.9962751381842481,0.18230594549423385,0.1848151848151848,2
Case3,6x8,6x8_150,2,curve_classifier_pseudo_label,0.5966666666666667,0.9953464705442808,0.17236347913785532,0.23576423576423577,2
Case3,6x8,6x8_151,1,curve_classifier_pseudo_label,0.775,0.9998081039423079,0.05476224490267546,0.3046953046953047,1
Case3,6x8,6x8_152,2,curve_classifier_pseudo_label,0.7233333333333334,0.9960624779129308,0.181324798788834,0.19480519480519481,2
Case3,6x8,6x8_153,1,curve_classifier_pseudo_label,0.9683333333333334,0.9994640463874263,0.08871039985565217,0.43156843156843155,1
Case3,6x8,6x8_154,1,curve_classifier_pseudo_label,0.9166666666666666,0.9998621765401331,0.05541141411170699,0.4325674325674326,1
Case3,6x8,6x8_155,3,curve_classifier_pseudo_label,0.7716666666666666,0.9950515290760211,0.16233515607847074,0.28471528471528473,2
Case3,6x8,6x8_156,1,curve_classifier_pseudo_label,0.7683333333333333,0.9997941565424477,0.05672752132750481,0.2757242757242757,1
Case3,6x8,6x8_157,2,curve_classifier_pseudo_label,0.7283333333333334,0.9961420133093897,0.18115412907677847,0.1938061938061938,2
Case3,6x8,6x8_158,2,curve_classifier_pseudo_label,0.5433333333333333,0.9950942486556091,0.17749858211739955,0.23076923076923078,2
Case3,6x8,6x8_159,3,curve_classifier_pseudo_label,0.8816666666666667,0.9935467541138507,0.22718535393255593,0.3220338983050847,3
Case3,6x8,6x8_160,2,curve_classifier_pseudo_label,0.58,0.9954070224960896,0.16730787665471933,0.24675324675324675,2
Case3,6x8,6x8_161,1,curve_classifier_pseudo_label,0.7516666666666667,0.9996258361558321,0.07694835629334039,0.3706293706293706,1
Case3,6x8,6x8_162,2,curve_classifier_pseudo_label,0.6766666666666666,0.9960479193451559,0.15193091943506218,0.2727272727272727,2
Case3,6x8,6x8_163,2,curve_classifier_pseudo_label,0.76,0.9962759144329129,0.18268792343226523,0.18681318681318682,2
Case3,6x8,6x8_164,3,curve_classifier_pseudo_label,0.8583333333333333,0.9947489504809732,0.18696816114065995,0.30569430569430567,2
Case3,6x8,6x8_165,3,curve_classifier_pseudo_label,0.89,0.9940292268626767,0.2114245188048386,0.3166833166833167,3
Case3,6x8,6x8_166,2,curve_classifier_pseudo_label,0.64,0.9960110839304342,0.15373800672744106,0.2707292707292707,2
Case3,6x8,6x8_167,3,curve_classifier_pseudo_label,0.8833333333333333,0.9929771412207535,0.23912262863561937,0.32967032967032966,3
Case3,6x8,6x8_168,3,curve_classifier_pseudo_label,0.915,0.9843510526118058,0.3669058442332602,0.08691308691308691,3
Case3,6x8,6x8_169,1,curve_classifier_pseudo_label,0.9366666666666666,0.9998693637681938,0.049876448991563065,0.3936063936063936,1
Case3,6x8,6x8_170,2,curve_classifier_pseudo_label,0.53,0.9984313271647296,0.13149985133320627,0.24175824175824176,2
Case3,6x8,6x8_171,3,curve_classifier_pseudo_label,0.875,0.9948549283984784,0.1823634083133937,0.3036963036963037,2
Case3,6x8,6x8_172,2,curve_classifier_pseudo_label,0.6833333333333333,0.9961105356915193,0.15060309211713346,0.27972027972027974,2
Case3,6x8,6x8_173,1,curve_classifier_pseudo_label,0.88,0.9996704989092249,0.062100125719007325,0.2987012987012987,1
Case3,6x8,6x8_174,1,curve_classifier_pseudo_label,0.5783333333333334,0.9990239733546344,0.10586510696104252,0.34165834165834164,1
Case3,6x8,6x8_175,1,curve_classifier_pseudo_label,0.695,0.9998006521473387,0.055986625695237414,0.2647352647352647,1
Case3,6x8,6x8_176,2,curve_classifier_pseudo_label,0.585,0.9967207945126225,0.1884471857793095,0.17682317682317683,2
Case3,6x8,6x8_177,2,curve_classifier_pseudo_label,0.775,0.996012564716529,0.17859223956445258,0.2037962037962038,2
Case3,6x8,6x8_178,2,curve_classifier_pseudo_label,0.74,0.9966752546339753,0.17835115441936636,0.1798201798201798,2
Case3,6x8,6x8_179,1,curve_classifier_pseudo_label,0.49,0.9986917402121305,0.120708392113858,0.26373626373626374,2
Case3,6x8,6x8_180,2,curve_classifier_pseudo_label,0.835,0.9960750440941271,0.1463822075472071,0.29270729270729273,2
Case3,6x8,6x8_181,2,curve_classifier_pseudo_label,0.5016666666666667,0.9985142497566465,0.12736551292979312,0.24275724275724275,2
Case3,6x8,6x8_182,2,curve_classifier_pseudo_label,0.5366666666666666,0.9951360551316014,0.1691598132928111,0.25074925074925075,2
Case3,6x8,6x8_183,2,curve_classifier_pseudo_label,0.5966666666666667,0.9983094000061175,0.1354578487105423,0.22477522477522477,2
Case3,6x8,6x8_184,2,curve_classifier_pseudo_label,0.5066666666666667,0.9983841187772579,0.13244488375433405,0.22977022977022976,2
Case3,6x8,6x8_185,2,curve_classifier_pseudo_label,0.73,0.9954714114605017,0.18017415706790035,0.2137862137862138,2
Case3,6x8,6x8_186,2,curve_classifier_pseudo_label,0.5966666666666667,0.9958578241119715,0.15656309288813589,0.2677322677322677,2
Case3,6x8,6x8_187,2,curve_classifier_pseudo_label,0.48,0.9988126347880233,0.11868308371133902,0.2727272727272727,2
Case3,6x8,6x8_188,1,curve_classifier_pseudo_label,0.5033333333333333,0.998922883333955,0.11136068436293264,0.2917082917082917,2
Case3,6x8,6x8_189,3,curve_classifier_pseudo_label,0.7466666666666667,0.9953830531444746,0.16147960537913314,0.2887112887112887,2
Case3,6x8,6x8_190,2,curve_classifier_pseudo_label,0.61,0.9981159115227097,0.14233301799303447,0.21078921078921078,2
Case3,6x8,6x8_191,2,curve_classifier_pseudo_label,0.6566666666666666,0.9961327234363845,0.14974629252030483,0.2937062937062937,2
Case3,6x8,6x8_192,1,curve_classifier_pseudo_label,0.6266666666666667,0.9997471536089494,0.06090045706156478,0.2057942057942058,1
Case3,6x8,6x8_193,1,curve_classifier_pseudo_label,0.6366666666666667,0.999305928382588,0.09535805373360615,0.33966033966033965,1
Case3,6x8,6x8_194,3,curve_classifier_pseudo_label,0.8766666666666667,0.9948474393477588,0.18014415172024506,0.3036963036963037,2
Case3,6x8,6x8_195,2,curve_classifier_pseudo_label,0.8,0.9960251677240427,0.15259063287660896,0.26973026973026976,2
Case3,6x8,6x8_196,2,curve_classifier_pseudo_label,0.7616666666666667,0.9968359078466018,0.17708311482024156,0.17882117882117882,2
Case3,6x8,6x8_197,2,curve_classifier_pseudo_label,0.595,0.997838058465216,0.15139425904686565,0.19880119880119881,2
Case3,6x8,6x8_198,1,curve_classifier_pseudo_label,0.7933333333333333,0.9996228976501856,0.06321474214767592,0.2907092907092907,1
Case3,6x8,6x8_199,2,curve_classifier_pseudo_label,0.495,0.9985596075909383,0.12564583530496312,0.24975024975024976,2
Case3,6x8,6x8_200,2,curve_classifier_pseudo_label,0.4866666666666667,0.9982195592719818,0.1389406203279643,0.2177822177822178,2
Case3,6x8,6x8_201,2,curve_classifier_pseudo_label,0.7116666666666667,0.9963698496991689,0.18146996066492288,0.1848151848151848,2
Case3,6x8,6x8_202,2,curve_classifier_pseudo_label,0.745,0.9959981060929086,0.1781860409910188,0.2047952047952048,2
Case3,6x8,6x8_203,2,curve_classifier_pseudo_label,0.6516666666666666,0.9978991803744838,0.14838216582971953,0.2047952047952048,2
Case3,6x8,6x8_204,3,curve_classifier_pseudo_label,0.6983333333333334,0.9939461673408082,0.17698872911748328,0.25674325674325676,2
Case3,6x8,6x8_205,1,curve_classifier_pseudo_label,0.9933333333333333,0.9996356374620607,0.07621710004391598,0.47152847152847155,1
Case3,6x8,6x8_206,2,curve_classifier_pseudo_label,0.6783333333333333,0.9961051548684899,0.14973135823717015,0.3226773226773227,2
Case3,6x8,6x8_207,2,curve_classifier_pseudo_label,0.76,0.9959058394559144,0.15784657783342648,0.25774225774225773,2
Case3,6x8,6x8_208,2,curve_classifier_pseudo_label,0.49666666666666665,0.998662165614692,0.1212825256307284,0.2627372627372627,2
Case3,6x8,6x8_209,1,curve_classifier_pseudo_label,0.9433333333333334,0.9998802570488297,0.04844587318850084,0.4035964035964036,1
Case3,6x8,6x8_210,3,curve_classifier_pseudo_label,0.83,0.9950139630978387,0.17041675038423093,0.2967032967032967,2
Case3,6x8,6x8_211,1,curve_classifier_pseudo_label,0.9983333333333333,0.9999515041869698,0.033324996541144396,0.4775224775224775,1
Case3,6x8,6x8_212,1,curve_classifier_pseudo_label,0.9916666666666667,0.9999431591457149,0.02753579607069546,0.43956043956043955,1
Case3,6x8,6x8_213,1,curve_classifier_pseudo_label,0.475,0.9987127893994866,0.1199744215572515,0.2647352647352647,2
Case3,6x8,6x8_214,2,curve_classifier_pseudo_label,0.69,0.9958507828806265,0.16213089886464943,0.24575424575424576,2
Case3,6x8,6x8_215,3,curve_classifier_pseudo_label,0.885,0.9947057389287267,0.1877096278310068,0.3076923076923077,2
Case3,6x8,6x8_216,2,curve_classifier_pseudo_label,0.775,0.9958505179104764,0.15859776680349097,0.25674325674325676,2
Case3,6x8,6x8_217,2,curve_classifier_pseudo_label,0.74,0.9959115770227187,0.1828056925577639,0.19480519480519481,2
Case3,6x8,6x8_218,3,curve_classifier_pseudo_label,0.88,0.9947038579928515,0.18878745969081184,0.3066933066933067,2
Case3,6x8,6x8_219,2,curve_classifier_pseudo_label,0.7933333333333333,0.9960376323365823,0.15249937339695324,0.27172827172827174,2
Case3,6x8,6x8_220,3,curve_classifier_pseudo_label,0.845,0.9948855741738584,0.16707880958811067,0.2937062937062937,2
Case3,6x8,6x8_221,1,curve_classifier_pseudo_label,0.9833333333333333,0.9998037882972235,0.04530277579506945,0.3596403596403596,1
Case3,6x8,6x8_222,2,curve_classifier_pseudo_label,0.6616666666666666,0.9961120748583223,0.14937723284987223,0.3046953046953047,2
Case3,6x8,6x8_223,1,curve_classifier_pseudo_label,0.52,0.9988392800456927,0.11416929706798928,0.29270729270729273,2
Case3,6x8,6x8_224,3,curve_classifier_pseudo_label,0.5883333333333334,0.9955287830470908,0.1595314076246291,0.27472527472527475,2
Case3,6x8,6x8_225,2,curve_classifier_pseudo_label,0.67,0.9961161715751996,0.15099451728252425,0.2947052947052947,2
Case3,6x8,6x8_226,2,curve_classifier_pseudo_label,0.555,0.9983216324652262,0.1352802871229095,0.22577422577422576,2
Case3,6x8,6x8_227,3,curve_classifier_pseudo_label,0.5866666666666667,0.9954628593364916,0.16037311536025808,0.27372627372627373,2
Case3,6x8,6x8_228,2,curve_classifier_pseudo_label,0.685,0.9974717248902503,0.1606191676107339,0.19080919080919082,2
Case3,6x8,6x8_229,2,curve_classifier_pseudo_label,0.545,0.9982452702808949,0.13780390077845675,0.21878121878121878,2
Case3,6x8,6x8_230,2,curve_classifier_pseudo_label,0.6033333333333334,0.9973732179418648,0.16593496232485302,0.1968031968031968,2
Case3,6x8,6x8_231,2,curve_classifier_pseudo_label,0.7666666666666667,0.9961359756257051,0.18094369062277746,0.1928071928071928,2
Case3,6x8,6x8_232,3,curve_classifier_pseudo_label,0.8416666666666667,0.9951292320255506,0.16668230056574457,0.2937062937062937,2
Case3,6x8,6x8_233,2,curve_classifier_pseudo_label,0.7066666666666667,0.9958778686848895,0.1781935393128888,0.2057942057942058,2
Case3,6x8,6x8_234,1,curve_classifier_pseudo_label,0.6,0.999152966327168,0.10304722646151135,0.3196803196803197,1
Case3,6x8,6x8_235,2,curve_classifier_pseudo_label,0.6716666666666666,0.9959825882298714,0.154662443712251,0.26673326673326675,2
Case3,6x8,6x8_236,2,curve_classifier_pseudo_label,0.7116666666666667,0.995703000384541,0.171404774957077,0.22677322677322678,2
Case3,6x8,6x8_237,2,curve_classifier_pseudo_label,0.73,0.9974110099774107,0.16292208084563753,0.1878121878121878,2
Case3,6x8,6x8_238,2,curve_classifier_pseudo_label,0.7283333333333334,0.9960122088392934,0.1800999538273242,0.1978021978021978,2
Case3,6x8,6x8_239,3,curve_classifier_pseudo_label,0.7216666666666667,0.9945472677284044,0.16697646336328292,0.27372627372627373,2
Case3,6x8,6x8_240,2,curve_classifier_pseudo_label,0.6666666666666666,0.9966486467703066,0.17837732953652044,0.18181818181818182,2
Case3,6x8,6x8_241,3,curve_classifier_pseudo_label,0.8833333333333333,0.9946214705169363,0.19168221606840066,0.3086913086913087,2
Case3,6x8,6x8_242,2,curve_classifier_pseudo_label,0.7383333333333333,0.9974670766368084,0.1608653980091838,0.19080919080919082,2
Case3,6x8,6x8_243,1,curve_classifier_pseudo_label,0.9666666666666667,0.9998925132676388,0.04980035749195367,0.4515484515484515,1
Case3,6x8,6x8_244,1,curve_classifier_pseudo_label,0.8383333333333334,0.9996917890813535,0.0636261067559827,0.2957042957042957,1
Case3,6x8,6x8_245,3,curve_classifier_pseudo_label,0.6816666666666666,0.994858202296884,0.16538794809332108,0.2727272727272727,2
Case3,6x8,6x8_246,1,curve_classifier_pseudo_label,0.99,0.9999224304249309,0.04294574006002573,0.4695304695304695,1
Case3,6x8,6x8_247,1,curve_classifier_pseudo_label,0.655,0.9998004555669703,0.0561570647219405,0.24575424575424576,1
Case3,6x8,6x8_248,3,curve_classifier_pseudo_label,0.83,0.9951676960192232,0.167410503931643,0.2947052947052947,2
Case3,6x8,6x8_249,3,curve_classifier_pseudo_label,0.8816666666666667,0.9947589668872657,0.1862397096898842,0.30569430569430567,2
Case3,6x8,6x8_250,1,curve_classifier_pseudo_label,0.6366666666666667,0.9992027410142574,0.10089777584452775,0.35664335664335667,1
Case3,6x8,6x8_251,2,curve_classifier_pseudo_label,0.6583333333333333,0.996129385114908,0.15014855779041708,0.2857142857142857,2
Case3,6x8,6x8_252,2,curve_classifier_pseudo_label,0.49666666666666665,0.9985612042310372,0.12613666304122956,0.24875124875124874,2
Case3,6x8,6x8_253,2,curve_classifier_pseudo_label,0.58,0.9981315534605729,0.14061071523648025,0.2177822177822178,2
Case3,6x8,6x8_254,2,curve_classifier_pseudo_label,0.6916666666666667,0.9959251119630914,0.15842669117516228,0.2547452547452547,2
Case3,6x8,6x8_255,2,curve_classifier_pseudo_label,0.6766666666666666,0.9976484299147027,0.15579802202831566,0.1958041958041958,2
Case3,6x8,6x8_256,3,curve_classifier_pseudo_label,0.8566666666666667,0.9950149355404497,0.16739350708144457,0.2937062937062937,2
Case3,6x8,6x8_257,1,curve_classifier_pseudo_label,0.7866666666666666,0.9998260774866775,0.05199075464187079,0.31868131868131866,1
Case3,6x8,6x8_258,2,curve_classifier_pseudo_label,0.6983333333333334,0.9956693990438082,0.1777475837708509,0.2127872127872128,2
Case3,6x8,6x8_259,3,curve_classifier_pseudo_label,0.675,0.9953669266807443,0.16015831386700352,0.2807192807192807,2
Case3,6x8,6x8_260,1,curve_classifier_pseudo_label,0.7583333333333333,0.999232698963265,0.09933789048181331,0.3776223776223776,1
Case3,6x8,6x8_261,3,curve_classifier_pseudo_label,0.8166666666666667,0.9948424555930305,0.16408358825459132,0.2867132867132867,2
Case3,6x8,6x8_262,1,curve_classifier_pseudo_label,0.9633333333333334,0.999791474923147,0.04994369370335214,0.34465534465534464,1
Case3,6x8,6x8_263,3,curve_classifier_pseudo_label,0.8433333333333334,0.9951032508185653,0.1737229805380885,0.2977022977022977,2
Case3,6x8,6x8_264,1,curve_classifier_pseudo_label,0.8216666666666667,0.9997624085893314,0.0595414425791839,0.2907092907092907,1
Case3,6x8,6x8_265,2,curve_classifier_pseudo_label,0.7433333333333333,0.9959590242865857,0.17745924185916975,0.2087912087912088,2
Case3,6x8,6x8_266,2,curve_classifier_pseudo_label,0.5533333333333333,0.9958246719524763,0.19953888670116712,0.17782217782217782,2
Case3,6x8,6x8_267,2,curve_classifier_pseudo_label,0.54,0.9981049194365671,0.14438463783020017,0.22277722277722278,2
Case3,6x8,6x8_268,2,curve_classifier_pseudo_label,0.7433333333333333,0.9971385848517967,0.1692177491889685,0.1838161838161838,2
Case3,6x8,6x8_269,1,curve_classifier_pseudo_label,0.9966666666666667,0.9999277784389174,0.041347230553470185,0.4755244755244755,1
Case3,6x8,6x8_270,2,curve_classifier_pseudo_label,0.8066666666666666,0.996115701319562,0.14802209569794428,0.28771228771228774,2
Case3,6x8,6x8_271,2,curve_classifier_pseudo_label,0.68,0.9974854126820161,0.1604657163287785,0.1968031968031968,2
Case3,6x8,6x8_272,1,curve_classifier_pseudo_label,0.8116666666666666,0.9997652689739304,0.06728643249945994,0.3706293706293706,1
Case3,6x8,6x8_273,1,curve_classifier_pseudo_label,0.79,0.9997871400732027,0.05552927091245436,0.3166833166833167,1
Case3,6x8,6x8_274,3,curve_classifier_pseudo_label,0.5166666666666667,0.9939628657307241,0.20887560871736238,0.19880119880119881,2
Case3,6x8,6x8_275,2,curve_classifier_pseudo_label,0.715,0.9958800921439657,0.16229692315341196,0.24575424575424576,2
Case3,6x8,6x8_276,1,curve_classifier_pseudo_label,0.7333333333333333,0.9997829062333433,0.057778173728152964,0.2727272727272727,1
Case3,6x8,6x8_277,1,curve_classifier_pseudo_label,0.7516666666666667,0.9996612936524397,0.06578561846315129,0.2867132867132867,1
Case3,6x8,6x8_278,2,curve_classifier_pseudo_label,0.825,0.9959200724458274,0.15791848484581966,0.25574425574425574,2
Case3,6x8,6x8_279,1,curve_classifier_pseudo_label,0.5416666666666666,0.9997457545065879,0.06079948011238382,0.2037962037962038,1
Case3,6x8,6x8_280,3,curve_classifier_pseudo_label,0.7983333333333333,0.9949855468884371,0.16298356955707538,0.28471528471528473,2
Case3,6x8,6x8_281,2,curve_classifier_pseudo_label,0.6916666666666667,0.9959031986924934,0.1610212988609232,0.24775224775224775,2
Case3,6x8,6x8_282,2,curve_classifier_pseudo_label,0.77,0.9961342425526718,0.18093179048550367,0.1938061938061938,2
Case3,6x8,6x8_283,3,curve_classifier_pseudo_label,0.49666666666666665,0.9943208872909672,0.18987486653109412,0.22477522477522477,2
Case3,6x8,6x8_284,3,curve_classifier_pseudo_label,0.875,0.9948509907413448,0.17310487939319555,0.2997002997002997,2
Case3,6x8,6x8_285,2,curve_classifier_pseudo_label,0.8016666666666666,0.995888581035368,0.1832944458908521,0.19480519480519481,2
Case3,6x8,6x8_286,2,curve_classifier_pseudo_label,0.5433333333333333,0.9980078985982325,0.14602880034753069,0.2047952047952048,2
Case3,6x8,6x8_287,2,curve_classifier_pseudo_label,0.7666666666666667,0.9959141870836971,0.1715334940930635,0.2217782217782218,2
Case3,6x8,6x8_288,2,curve_classifier_pseudo_label,0.6183333333333333,0.998033795939755,0.14484175855306097,0.2077922077922078,2
Case3,6x8,6x8_289,2,curve_classifier_pseudo_label,0.54,0.9954277067769682,0.16218009021193813,0.2647352647352647,2
Case3,6x8,6x8_290,2,curve_classifier_pseudo_label,0.7633333333333333,0.9958847535667915,0.16122231487743607,0.24875124875124874,2
Case3,6x8,6x8_291,3,curve_classifier_pseudo_label,0.865,0.9951638098562391,0.1694524214501945,0.2957042957042957,2
Case3,6x8,6x8_292,1,curve_classifier_pseudo_label,0.76,0.9997874068859692,0.05744518830598911,0.2677322677322677,1
Case3,6x8,6x8_293,3,curve_classifier_pseudo_label,0.8366666666666667,0.9950361423012811,0.16407444214639896,0.2907092907092907,2
Case3,6x8,6x8_294,1,curve_classifier_pseudo_label,0.8833333333333333,0.9998659840209045,0.048160773859365125,0.37662337662337664,1
Case3,6x8,6x8_295,2,curve_classifier_pseudo_label,0.64,0.9961176033605578,0.1472355826081817,0.3076923076923077,2
Case3,6x8,6x8_296,1,curve_classifier_pseudo_label,0.5616666666666666,0.9987608304487489,0.1169840155655431,0.2817182817182817,2
Case3,6x8,6x8_297,3,curve_classifier_pseudo_label,0.8766666666666667,0.9945545286360205,0.19372912599342856,0.3096903096903097,2
Case3,6x8,6x8_298,3,curve_classifier_pseudo_label,0.825,0.9945083889286228,0.16583905917365244,0.2857142857142857,2
